knee_angle,hip_angle,back_angle,label
77.84995362356347,99.6697265024909,168.97695872541829,incorrect
72.3810030646435,69.54409886923241,163.30329960247647,incorrect
115.27892028876175,104.19044039231503,150.41028676015597,incorrect
111.85288433232148,100.71192674726791,149.5431166922259,incorrect
70.5287526817142,74.2224567436814,175.15362462945905,incorrect
88.8455202973672,148.53943202291023,144.51002813499863,correct
109.33900804795397,88.43531576965374,177.800140992819,incorrect
112.96701865864449,93.77674638247525,167.4925910136113,incorrect
116.35619007532418,89.86691900295385,174.56081247044293,incorrect
114.90490358079924,91.6076382440065,178.52829522266788,incorrect
119.31807837586368,137.10524878494348,162.00323429326573,correct
90.22683882901768,87.99067468547328,137.87193391225392,incorrect
97.02120911087297,97.888034427378,142.85149858361618,incorrect
96.71696238088214,76.49672282343272,151.58336248836247,incorrect
106.25085715032316,110.11286519912073,138.88296858673982,correct
92.1123363036894,93.1181020728127,136.54848189379675,incorrect
93.57348068973123,91.37843142882025,134.93565215758497,incorrect
100.9035451028227,98.8162092044346,136.02026466196045,incorrect
98.45115375738942,78.21757907315406,147.3896731862365,incorrect
89.09081989393982,88.48854194020696,133.75886351567448,incorrect
88.56927651402367,77.79858098880712,146.8231737506965,incorrect
91.0433910231061,80.36996915645202,149.8835686960797,incorrect
88.07945229490161,76.32996810853184,147.67232786073484,incorrect
116.42345488780691,112.1876542793041,148.07953541613213,correct
89.31694557688604,93.67140490190206,156.6944165259333,incorrect
81.05238235721436,74.631249387175,159.7153646511615,incorrect
74.40197847405767,69.48196921522903,161.30477689936194,incorrect
83.06959647589133,78.84299776949102,162.18146207831023,incorrect
87.77579681803556,89.36684279870309,136.06804553901364,incorrect
105.17156064827513,119.19955018150702,129.24563662700686,incorrect
79.45309404332245,70.90243973474904,134.04988374149127,incorrect
81.65108273212297,70.7071269328765,135.15280217581915,incorrect
90.72824856665628,82.59447223896348,152.54065407042583,incorrect
84.62098529517147,83.16508356415495,162.07655268610196,incorrect
85.47545729566042,85.08012045665353,166.8791555397676,incorrect
74.7941679814782,70.17889924017538,161.06474755486735,incorrect
76.08632043044697,75.99526616029578,147.49892971072532,incorrect
74.63070058368741,70.43792467332918,162.23963187273537,incorrect
72.03912383070991,68.41010113773302,158.47636568807698,incorrect
75.11770161040998,71.2368823884189,160.72376266200425,incorrect
73.46129070639876,68.36072219142977,161.83727516895817,incorrect
70.93291888007889,67.41766112567284,164.79581075181184,incorrect
74.1932316434407,114.99479640464641,159.19783209734277,correct
78.31689231939225,111.36804925696596,159.5757220043221,correct
78.59084086567708,116.2604601077721,158.0603576779466,correct
98.71472472883997,80.96240621972538,159.88594690837655,incorrect
73.34566336045503,77.22015334722289,152.08950840448856,incorrect
77.3761467483518,81.11196554008684,154.5457985510792,incorrect
77.14074512402561,82.36996012072092,160.26694751118666,incorrect
80.80961426936643,93.19020489969813,150.88182259413907,incorrect
101.85803445148048,97.86517691732806,143.30474451142078,incorrect
101.79615953986087,97.84861556633106,144.50295883236134,incorrect
102.64706515403782,99.73950971491143,144.8290126921385,incorrect
73.57183357278439,82.94524061450491,149.6023002506105,incorrect
72.75927869177013,86.57626838534756,156.652586796685,incorrect
75.6088638958733,87.19415111078241,153.5897449453796,incorrect
119.59485771784253,112.30972929978152,137.9116186959653,correct
118.93371671748821,112.76799525991348,136.5507112601185,correct
118.22553671151877,109.68786473308487,136.7156080231215,incorrect
85.75149830896632,88.61366041830695,136.71299054505388,incorrect
96.84610628439931,93.00587549972545,137.1935004896214,incorrect
104.21242520226552,101.92067880407507,123.74424520773218,incorrect
89.5792102109382,98.20972870500009,123.60493836651614,incorrect
81.54543702636306,68.63979894201687,170.58721894628061,incorrect
101.12174390750096,102.60545926187808,122.73377991708432,incorrect
93.91678221761566,91.54697006405837,136.31571714186026,incorrect
84.47612634084032,88.2156833417348,130.34679000359202,incorrect
90.20654809506829,68.35703998831198,166.32417741538424,incorrect
98.45146907724605,92.86190093210462,137.481670982537,incorrect
98.23830477155138,115.73288849888142,165.22452250315362,correct
75.82662576738738,115.30580532038024,173.3457345083674,correct
88.47972983229295,90.48960754834258,171.83163451244235,incorrect
78.31487090252386,82.65558051773793,159.4278568246366,incorrect
73.68636531769226,87.80679402826323,171.60105546059657,incorrect
71.24855928916475,80.58659381858415,161.61272748681085,incorrect
74.40752764597926,81.46561014928194,161.65003259371645,incorrect
71.64446890678857,86.06005474994988,168.29076950977134,incorrect
86.96462879195083,80.630693019324,147.7437621574835,incorrect
82.40584281758215,76.96821508999025,147.72941168251947,incorrect
89.50231067419111,89.89074935964464,150.87804627858173,incorrect
87.40657476272577,79.67649151935743,145.19981765602222,incorrect
86.35816626172522,78.8023585415351,146.91728058931872,incorrect
84.97732251570615,80.07484600081118,148.55517036551495,incorrect
103.11130283236076,96.65098093980569,149.01466461631495,incorrect
96.68339172250609,86.21058413935484,150.1616316970328,incorrect
93.06988574174494,89.58992241764584,146.43404977782808,incorrect
70.379426551645,102.16526396750967,144.35031167472684,incorrect
80.2894775741761,76.95634961551991,132.4075246078312,incorrect
88.06958563276856,85.08884831438449,136.85359450428328,incorrect
90.96704746537341,87.94716518194711,133.76217134150673,incorrect
93.88884618309254,91.70698972730501,136.0596982508409,incorrect
93.15351862623686,89.73871782589737,133.96238677285208,incorrect
84.25760433877619,83.12254884186584,137.63542157151886,incorrect
92.02062884162376,90.2451457764396,135.77251139778173,incorrect
97.54462793799331,95.3430347981552,136.81386129605306,incorrect
85.56230299311255,82.34265279442101,135.97297577124255,incorrect
88.91122963603074,87.37273214039679,136.63201668788906,incorrect
77.48403719531203,73.48762395924625,149.9261575653768,incorrect
81.19008727162054,146.3862312914316,139.108058626106,correct
88.67162661950266,112.85756124225715,143.6364117489385,correct
107.56355380371323,98.70063606411904,140.1791952615365,incorrect
111.46224536830135,101.26312455036297,138.1559103116958,incorrect
115.88084470823927,133.64927270961607,145.7622481780004,correct
93.34270471503643,99.55445021355052,147.62900246187465,incorrect
103.69102589328861,119.20373994060705,145.65763750999912,correct
78.43783652833315,64.4630445983173,141.22940163754598,incorrect
75.38834932452448,66.29717813998141,141.07413111696698,incorrect
74.33466722216951,68.96842063769135,138.91213143070263,incorrect
79.85456966932338,66.56216098412912,141.55201827674338,incorrect
77.63685770617963,72.45548406333614,135.08895097966507,incorrect
79.62739302795511,67.11670535724708,143.89409078683164,incorrect
76.32683368232824,71.05250918379703,138.057231269018,incorrect
97.24903394891312,98.10664633159223,154.380902912419,incorrect
74.45070367282008,65.12351031063677,140.39210257614687,incorrect
78.58601182690882,65.13420774315489,142.9594897347452,incorrect
95.12245608050311,95.81232065040973,155.08587973499266,incorrect
70.91970654787794,61.46131445727194,120.6767802683394,incorrect
75.40450896424481,68.64102447723351,119.71911362337079,incorrect
77.83561349478927,67.25434572531593,118.84151209881486,incorrect
76.97066484086344,68.5754913181468,118.4800572979639,incorrect
70.74243896968845,64.667632895395,123.45545511382235,incorrect
72.4268502878796,71.54516981661416,125.62264806732432,incorrect
77.29023737647304,65.71803452207863,119.2551654442754,incorrect
76.39385579737879,65.54932894104238,121.103864185318,incorrect
76.83481014630325,67.90053890331261,120.30708461763041,incorrect
77.22679020882944,65.11552330033611,121.42175152028966,incorrect
76.39648345319658,65.54668602030982,120.12985659173873,incorrect
106.52922564500875,107.00867299522156,158.78410256971097,incorrect
70.90632265114687,105.00276101102077,162.4342520519917,incorrect
110.06708575409264,111.56886984816214,145.2791170567191,correct
80.87440617855293,94.54210171232302,154.9918840906207,incorrect
90.19564573455656,81.51802483550439,139.91934524828088,incorrect
88.9099059810788,81.14519098326261,141.46390548604268,incorrect
92.97493476616029,82.23116215069864,139.11775579336071,incorrect
93.11971067170776,83.34271366385961,140.0961527538803,incorrect
92.49130596350608,81.98228682062262,139.1961013980169,incorrect
94.23916458264483,84.81718907976503,140.27311001860838,incorrect
93.18468882908604,82.207308040941,138.01465377520333,incorrect
87.22334005983771,81.95199070075637,142.26007502077167,incorrect
93.658734908269,84.42672601491674,141.13823917269426,incorrect
119.9814111611627,113.53597329444676,132.83406174736663,incorrect
113.62379767544863,128.11910776886467,158.9952101254662,correct
110.31808708032412,130.88790529462136,160.1978751266609,correct
88.76323640212416,91.61110387333679,151.00395036336218,incorrect
114.0982782393236,130.39522725887628,160.12679506739997,correct
99.46818313884785,128.53258118828336,159.23257262243482,correct
74.3211301023762,110.4529868488157,162.00379159795222,correct
115.1583868562567,125.9986994863996,161.28139494319507,correct
110.57421576444669,126.19073495357432,160.7198725370808,correct
99.89370486255694,92.79423903598358,150.64775942014543,incorrect
115.65581970651466,126.23105879883636,160.53773919256273,correct
119.11122932194479,128.83211731268943,160.15827591445148,correct
110.97485765643471,124.81233412097785,139.19587532400814,correct
110.2539583110386,128.58964711594135,145.83597313097337,correct
103.80362933328112,119.77324698529532,145.81179264012297,correct
111.92998047513072,129.75815391882463,144.22717567364236,correct
113.22983829843575,130.34217838032183,146.62409832758334,correct
108.4325469406432,128.61765422615147,140.27250635185064,correct
98.26229611807746,112.34811682844088,145.78769041446432,correct
113.0781998876028,127.99482784847592,142.28545075823698,correct
81.12702873134472,93.68863024892642,139.88194959404325,incorrect
88.28289656303991,97.08114142126993,142.84689222682857,incorrect
102.27545153132246,91.28483078513753,133.28154790101138,incorrect
103.59470091694646,92.01023020956305,133.91922214774135,incorrect
83.76772459831996,76.64478417888515,131.42280854822812,incorrect
70.49225905592938,61.68985097025478,136.10498288153823,incorrect
84.04069481518236,75.13320980608577,134.2501363803957,incorrect
102.47993257035785,96.84780309585261,137.12665717209032,incorrect
85.08528767878076,79.4249189201696,137.23889684839475,incorrect
104.88397888853663,99.11648821888319,137.3231549770899,incorrect
101.75096195617124,90.14705321140029,132.04026650514422,incorrect
105.71788985999672,95.04196655695891,134.40976640296236,incorrect
78.3750422584941,79.31229163827066,161.46768755653406,incorrect
72.01043736934304,66.08990385782813,137.51818638979543,incorrect
72.96584069357327,75.11670820784838,162.4726746684591,incorrect
76.34471551200241,78.73883372357227,161.39548952781928,incorrect
77.76367864773573,81.0322337924647,160.59572374688784,incorrect
87.31608405629393,96.83500897466746,162.82480829780687,incorrect
83.98888401495667,99.47990798114125,159.71952536574813,incorrect
81.28258300292796,96.71670833695725,158.27167415831002,incorrect
90.92011266979935,103.22294182637683,158.62917395554322,incorrect
82.8773262643876,95.61478157653755,161.4538623646423,incorrect
82.26881830609197,97.24761749894884,159.24044097887125,incorrect
111.24560111367907,104.33260270426537,162.21845782929157,incorrect
87.17499376754984,101.70247820055556,159.44184871869732,incorrect
85.16398746343963,100.50720267115332,158.22821129772902,incorrect
86.8498075168561,100.41628163411843,160.1132204757154,incorrect
86.08264971623126,100.07791819800406,159.2353769051183,incorrect
100.09808063493415,55.872862820857115,130.2800524706916,incorrect
