elbow_angle,back_angle,hip_angle,knee_angle,stage,label
103.44272878749292,102.55311708585418,179.72391053376222,169.31176153445668,bottom,correct
108.33523499182807,120.4326084717228,174.47825419182232,161.11686801335418,bottom,correct
94.32089405522868,106.5702658749114,176.3487536165472,166.63237849060397,bottom,correct
97.26788504908905,104.73700952746228,176.82167589157282,168.22589070880306,bottom,correct
98.74160110671414,108.45165703599449,177.90348023621195,166.30131275425825,bottom,correct
94.86987086804017,113.32732540884464,179.8928148393362,165.84556636765214,bottom,correct
94.13773623861414,107.08060374785404,174.77079914219811,163.1614178837652,bottom,correct
93.03195620502794,100.38929830817833,170.99199196651796,164.67546482732664,bottom,correct
101.06394808405656,103.60257563286372,169.52199205427735,169.21862512645183,bottom,correct
153.74122616894175,124.91471649603297,179.32236181327562,154.31766964623623,top,correct
113.7741698392432,102.50109695288177,174.86456217891362,153.85793851908596,bottom,correct
111.13437173741389,111.54750410628851,173.6640132277924,154.06398263782262,bottom,correct
108.29181491456424,102.58241319380764,179.46702748808477,153.80737886867982,bottom,correct
162.9671026102188,141.0681088326802,173.3193880076382,150.21179666981428,top,correct
164.7237796005523,169.32615823518253,123.45982599537822,42.82218536686271,top,correct
161.16994038323756,166.1265502618639,173.08843332350054,170.55979145325028,top,correct
161.50597461477156,165.4604804978875,170.55605658786487,171.0090096401557,top,correct
152.39689369892724,125.47259802317876,169.91270103480622,174.16235401049613,top,correct
90.758950899102,114.97716850864856,174.39997873185305,174.76434605475183,bottom,correct
96.34321783537808,130.52429711076843,167.38038401701382,174.4915764202004,bottom,correct
152.37503514691474,165.52487684789642,166.75156061262513,172.9240812179317,top,correct
86.77151197436878,117.17166979778948,170.96453938540958,171.1179721740129,bottom,correct
155.25713751970704,165.16300874599693,169.6490532527267,168.9739333215194,top,correct
151.97675249415627,135.94490185696117,168.15011780809385,171.1519549640207,top,correct
88.24958292461605,112.05390582702437,172.629679492664,175.82844424844288,bottom,correct
90.19893816193476,117.14085011360682,179.54839578206017,165.17896126188856,bottom,correct
155.75811153303914,166.3882722663571,172.44724971430642,169.63107623146203,top,correct
153.65712649271077,126.08898362566585,172.01289529290557,171.00911770474005,top,correct
87.76911686043296,113.37407878973268,174.58412574571437,175.00309753301846,bottom,correct
97.03922027589348,126.73967754586614,175.96859750725775,168.4208090502222,bottom,correct
150.79379771803832,155.82935502276536,174.98961551188032,163.1266386041007,top,correct
159.32097089234418,167.32598575183758,168.6831901766672,170.85606440165645,top,correct
156.53697009914367,170.27233894740058,166.04921745188193,174.3267377056684,top,correct
102.321542945521,113.11388912850823,169.464126679265,176.05015225785937,bottom,correct
93.19639865530291,114.77250439514266,167.42355286715775,173.09107409385263,bottom,correct
155.6168139902352,172.01238340097444,167.7431659039155,170.96131959315687,top,correct
153.2175186009837,158.9055038224459,169.37762618868518,171.52043592277084,top,correct
100.21077975546314,117.70673897065257,172.15929274308235,174.48727917955816,bottom,correct
84.01817676991828,125.55889616917764,179.49656216343465,166.042559880336,bottom,correct
154.9868361852458,171.53563511312342,171.89318164001932,170.0849539994552,top,correct
151.9915576039433,164.56562021939402,172.11444564218934,171.2986003132644,top,correct
92.75580635702283,117.34354138524208,172.09668162919988,175.51405936706948,bottom,correct
84.15065700493452,121.03216983364688,171.6967385833919,170.6853721118163,bottom,correct
155.1808192137941,168.49981407881452,167.55970714540592,168.42016872106345,top,correct
151.90639154620493,151.04967117551496,167.86928694196465,171.267024883765,top,correct
111.93389846288308,114.22996068199826,168.83374101573045,175.0626640140005,bottom,correct
81.55949161668471,113.21356801013488,169.23602593193968,173.60727793831506,bottom,correct
96.5898113311044,120.1072134506954,168.4242083505488,171.4503116499618,bottom,correct
156.7666413299567,171.01855510868938,170.06100239223676,168.68155991742782,top,correct
154.3060551396116,147.34111863570627,169.92495704161962,171.58846046026795,top,correct
83.09092064463691,112.89195290566248,176.46906192152943,172.54959156613725,bottom,correct
97.38308668481316,121.12806099446256,174.2482003899728,169.87039903554685,bottom,correct
154.35705820803662,161.64739126699698,168.74446219712704,168.68957571512323,top,correct
151.3901625400586,145.48467011555817,171.09639728741635,169.68440347942465,top,correct
109.25387927162724,115.83428437872053,174.51386446537578,169.2160669549181,bottom,correct
94.57793516017588,120.70584364016985,171.24478348781452,169.4665148174537,bottom,correct
152.66471869234385,174.3298501178335,167.51471024733252,168.30617276662073,top,correct
151.34956531798164,150.59174069290003,168.58043264608082,171.21724262347053,top,correct
118.95756323790114,122.28618443521393,171.38671208290168,172.81524924973084,bottom,correct
83.79311605831501,124.38164663037338,174.87075822342845,169.4816583727974,bottom,correct
151.80454090239294,171.15977550603702,167.9982707364949,169.26666878513413,top,correct
154.95808735556068,154.47748350801177,168.81577502638103,172.3779120902958,top,correct
95.12582424174202,126.65161365932065,174.53927260374303,172.18261831656667,bottom,correct
152.34431100451152,173.5861959265933,166.1678546265277,165.4522525627181,top,correct
158.36866660167996,159.96775202427676,165.23477032478934,172.0531529024145,top,correct
152.37779471122562,124.42220877030292,167.2217184837708,173.5675693713483,top,correct
85.50751941640091,119.97275636487652,169.2476835606426,177.83752257432624,bottom,correct
81.71008649465125,122.56010122119118,169.8894690351267,173.19849349614915,bottom,correct
92.52862808915836,126.24000536218396,166.46858188383806,174.42147301828726,bottom,correct
156.11932520441232,172.099273856876,170.9177742943043,165.92239094041116,top,correct
152.52295487496832,178.71735797650763,171.53836653617023,167.85761833078678,top,correct
104.89343383601536,119.37420528050237,175.29751426356523,173.99880162786354,bottom,correct
99.28850863754928,119.22193367445452,173.00757690308544,170.86978985039096,bottom,correct
154.78277820622347,170.38067390450672,166.05833760284025,170.57591640592048,top,correct
151.37107878979427,156.5881357313513,164.33259536467492,174.69205805944338,top,correct
107.70040457589464,116.18717235935728,166.41091456718007,178.48255637158513,bottom,correct
89.93704751768267,127.5169537253305,166.69451443266703,174.64876006819097,bottom,correct
156.8235975189155,176.6562079173842,166.84405278513253,179.19130397518245,top,correct
158.42825061082644,154.12276110066486,174.32541398947336,177.61037293518024,top,correct
88.9417203381911,151.73234125444418,178.26145002261669,178.82526207371075,bottom,correct
152.44244993047488,173.72121121387562,163.81563317334687,174.55390620853404,top,correct
151.2405124123642,142.26115167394792,161.48624026394916,177.46988388949424,top,correct
91.7514396714598,116.36552671107432,172.58703924554328,176.81958424838174,bottom,correct
94.04922004661528,154.9763831829995,175.8737878456695,162.8667450714632,bottom,correct
170.60085663700036,165.99019120856738,101.48265681790036,57.95774136542768,top,correct
150.07380133336252,121.91972975247089,176.8500857713365,163.67555201003003,top,correct
90.1325551700267,101.75487686691356,170.9129412889333,166.77619437263473,bottom,correct
117.27522669963102,117.536862116426,163.64635469285528,167.06737120408135,bottom,correct
97.377947167358,104.33582479666823,171.41647388712107,161.5821443659235,bottom,correct
91.73944753240336,105.77546563518332,178.2779312453209,160.85282436838995,bottom,correct
94.60166839543716,104.68215261376716,173.16170109972302,167.8809558343644,bottom,correct
99.51760468751564,102.33970342230631,168.02592890153934,166.6507248705997,bottom,correct
101.52992241767164,100.19148056444745,175.80380263168198,165.9001792935062,bottom,correct
98.46718325352045,107.73276722496772,174.8840545708215,163.67418970795987,bottom,correct
98.13681669990008,103.01555545926384,176.4098693577944,167.5950751262832,bottom,correct
97.38934791213995,110.40762032841737,176.0422978295342,164.53788592863245,bottom,correct
97.01984543409073,104.80415832953511,178.23567125089184,168.24090124709306,bottom,correct
92.8287941145457,115.74540596970296,175.00708323953933,166.7016090370152,bottom,correct
90.00459067594261,119.8078886954914,171.13978623887547,160.25584163507202,bottom,correct
161.21804520230646,155.98378853404344,159.1469288724308,60.0448311946896,top,correct
106.64292965342332,165.76604231570968,170.8654587669678,114.88840846001426,bottom,correct
90.51973843732816,160.7510637437451,175.0257950623466,146.2257251134804,bottom,correct
160.60934198725346,158.88572013447427,162.38612120196953,63.48363060072248,top,correct
92.00194999523848,176.11757695338483,147.4127475379984,80.08758162912973,bottom,correct
150.20323359021006,154.00410791408288,166.50521836446308,128.562818597053,top,correct
116.4501321733359,176.78644800273125,160.62958677753866,134.77935514022474,bottom,correct
94.76294970364468,152.36007878159108,169.03232046004402,120.90569918746615,bottom,correct
162.64221709112263,161.61484367306898,155.44710443887516,97.12042577289137,top,correct
156.7250162908649,178.00448054167674,158.63023312471128,129.34032164105324,top,correct
105.16556821697164,175.17508841926636,175.19345698986416,157.04648960313864,bottom,correct
150.9556591411451,149.91884192158122,162.96053907020402,120.71958933676667,top,correct
152.3827286837621,162.18546827405342,166.41097908944352,132.39337082989655,top,correct
96.80374791370434,176.63013306284097,169.7776573797779,142.8866274054473,bottom,correct
158.29325046002572,158.8870286107368,164.93344171619398,136.54022051981994,top,correct
81.50760124259551,162.85700751630117,169.27368291628483,143.06103893939755,bottom,correct
88.32484667097037,169.23008718332866,166.41756543415838,149.93555123581817,bottom,correct
162.51133519915103,161.30958457338372,168.1438125454566,122.24033996523173,top,correct
158.84139351717127,169.82433323779935,165.98699706527344,96.55629335813704,top,correct
91.37560491678369,173.3251593596934,172.81132133866353,158.2806194474834,bottom,correct
163.99506898066238,158.9795601272584,166.86886553022964,147.94242665910895,top,correct
152.64820616477266,154.8024295719665,166.4535583884161,153.0412764982462,top,correct
80.51475098247005,177.65192017589465,171.89807808744274,162.12971380486485,bottom,correct
109.2051919393226,143.86533988740973,159.6348983745518,106.5840147107496,bottom,correct
150.61278591096362,153.48244517963366,163.23021316622084,97.41459149698842,top,correct
154.96321611280786,165.13967598190956,165.23199248370491,90.4077056396135,top,correct
88.26701197498267,164.1797457077286,170.47495523666126,156.4219846969506,bottom,correct
82.85430906371312,176.50942435268897,165.12379021961203,144.52960546829874,bottom,correct
112.30860030791528,150.87857928246672,156.7426995367364,98.96415425884436,bottom,correct
152.4401492754294,159.51582352691958,161.97448759089713,96.76493663965567,top,correct
160.50024985611122,162.8159861193238,165.33394564661353,135.374609625567,top,correct
150.5222588295969,127.2832980543854,166.17167824042895,140.43010258290536,top,correct
90.8266806618708,157.78794183783168,166.5874830504769,153.4147046709324,bottom,correct
86.47344155015986,167.83549376640195,166.96820088477466,128.65639749244158,bottom,correct
155.59712259855488,158.16213955144218,165.7991768816845,147.75277741917512,top,correct
165.26384113437453,165.32282995673435,163.18849490323436,137.74767536138845,top,correct
152.63183223263033,133.95006490674305,102.31650109926316,24.1840042571342,top,correct
108.4385729318638,149.66354472292642,178.8285703716585,160.7862627482276,bottom,correct
157.5757507972626,167.72524059501373,166.64916793394545,171.3744542590863,top,correct
117.5814650424985,112.97520145412967,165.7816846938637,179.18417244366364,bottom,correct
84.74046001678339,115.04728252166116,166.15518549618935,178.35220265006197,bottom,correct
97.65105000681386,117.67371208185658,164.41572205758078,179.65085338803274,bottom,correct
158.19945971308164,175.68417010398312,165.73355320162392,178.30318399722358,top,correct
158.41615006491278,153.84753570744743,171.43498166060857,179.01182574376418,top,correct
152.1368212015825,123.64634136777472,173.96983450854748,175.55893257988205,top,correct
83.380927945549,127.97503178806352,175.2621544306279,178.24321197640057,bottom,correct
100.26097528848145,149.9624067965366,176.34946081886824,179.0007204490303,bottom,correct
153.65815725037373,170.91214063308587,164.8917620705086,172.98232711249435,top,correct
151.86764446622144,152.16500959664722,163.50644909183097,175.88078057415532,top,correct
88.907621805719,116.9969180371669,173.33006133361653,175.94641832502393,bottom,correct
95.94200588160452,153.4142505696048,179.79964717306893,166.13826410450892,bottom,correct
154.87093432644517,177.672408962429,167.22735259653103,169.77502432472116,top,correct
151.3535667855541,162.8953787457432,161.08588142406435,175.7836965967386,top,correct
106.90234190254073,117.97603884472494,168.7725147871605,175.55685823632032,bottom,correct
87.8228947777091,127.23343541963902,170.98335303513596,170.32813580583465,bottom,correct
153.83766427752948,177.8908300720992,164.0699749855059,171.00286142178427,top,correct
153.548259619334,160.43820014641352,164.71390804105278,174.36615595277237,top,correct
80.27573276367033,127.79281579190156,174.0343112316458,170.25541830223156,bottom,correct
152.98212854029356,160.48283041322375,168.36430916511236,170.7701476322406,top,correct
81.2500772287037,133.08815259209646,179.20771838314008,170.76479190403194,bottom,correct
117.24929863071,161.0751235555496,178.18022148043667,167.95572193392158,bottom,correct
153.7692229714939,167.66300424585344,167.8737240996511,173.8979555720128,top,correct
83.62027487025057,123.16026217471462,176.75973188704094,174.23839078045825,bottom,correct
85.5927581202911,155.78744075818398,177.65057972839145,169.37831512873652,bottom,correct
152.4868781736443,167.90711496915603,161.71508020517203,174.85188861702832,top,correct
80.7257342474451,132.6031477243824,172.45642843399358,174.97278426397753,bottom,correct
153.42998991266816,174.90812149036122,169.15273643042963,168.51259452397832,top,correct
150.46567948602802,155.34323126005228,168.77520528821896,172.85314547018208,top,correct
92.48104240984028,119.69103886880808,170.8975442722068,177.73790451032897,bottom,correct
150.17695706097138,158.79886586023417,165.8115938494768,172.408084628023,top,correct
80.59531335785447,131.9402958412154,173.85001412109006,173.34339623556377,bottom,correct
97.49110915485244,176.32715158369226,177.09210066665244,164.35754131945026,bottom,correct
150.62907222499345,158.70681071477753,167.07038463177778,166.64096510270932,top,correct
80.34025530280813,138.76116370408056,176.71032615233096,167.03730009659216,bottom,correct
152.75397407239606,169.30718171330344,166.50753164649237,166.84963064174164,top,correct
90.11685737766535,116.1539761712,173.29661253459196,174.7359291610437,bottom,correct
85.38548935625376,128.82476620985045,174.90333556826403,169.28388816706018,bottom,correct
112.86984927558122,171.6751401496873,176.97397957537692,166.7897784949878,bottom,correct
150.0826880528301,171.1996964007153,169.39742931008092,169.89348244230465,top,correct
155.26776899017185,155.85415775273512,169.06609872798285,171.63179732585027,top,correct
116.83874955044622,179.35410008307974,173.21606635587585,168.50256209814032,bottom,correct
86.2712720285733,120.55934399281898,172.52195145218386,175.36914935796312,bottom,correct
94.23829547301123,121.39771055985024,175.082144121551,170.04354062028165,bottom,correct
161.6038275441454,169.20527742203544,175.4084138106899,176.27788110584382,top,correct
156.29302205744025,150.3207459439674,175.72840571154202,177.20073772295345,top,correct
118.91296476912578,119.1776065777245,177.57592857637968,175.23717529827323,bottom,correct
82.87480331418224,117.41360563155096,174.6758745756962,176.36573388813062,bottom,correct
99.72887801008312,122.74121090215768,172.4148644488715,175.99552996338548,bottom,correct
151.82542919809805,159.35711789611992,178.8842577706775,166.91908892044492,top,correct
162.94112239199458,171.1487395926251,176.1941643700717,173.5245468152348,top,correct
159.02091872396997,150.24019442245535,176.27814392924813,175.3740075099089,top,correct
91.09560732441558,125.01130440740648,177.01508374125203,174.8006877620456,bottom,correct
159.96631585091606,168.23088948023434,174.00853749804372,171.20242456578984,top,correct
157.40310099690825,152.43490514684746,174.1869274107442,173.7603520188809,top,correct
92.017478682516,122.480127236897,177.23346721186698,173.69500688859856,bottom,correct
159.71795261720283,170.92293407592723,177.19536661150823,171.07555007084838,top,correct
158.8616566520506,153.46837814895378,176.1848267165797,173.87471484395476,top,correct
88.57430046676184,121.3820173694343,179.7689584163035,170.23409578649105,bottom,correct
160.27245253157088,163.40911796173654,176.77839482042063,169.05325685738055,top,correct
160.00616241093618,156.7334972672697,175.1785905070757,173.35750533669594,top,correct
82.3709270365135,123.4634024963207,178.79223372879042,168.9687272487768,bottom,correct
159.2956634511254,159.71211594796267,178.44323185817328,163.49519099328327,top,correct
160.27889350103774,160.00578012869792,176.38985440002438,168.24310361925657,top,correct
151.40098179447605,122.14635242919604,176.78873258046048,171.0586228899305,top,correct
87.03793350435414,123.16318396726795,178.94381388578256,171.2794471048726,bottom,correct
156.04883185537673,168.27109598431022,174.6112165779261,167.83604197065569,top,correct
157.25116525833832,152.9567388620349,174.43418133730543,172.1163011169881,top,correct
93.11433032763706,124.7673949142911,176.91714555595817,175.05198471593823,bottom,correct
155.2254453981482,162.86590430128956,172.19790287175846,170.4274680688077,top,correct
155.41031518671502,156.2597581999764,171.5371553082768,174.0414777322613,top,correct
80.7611343094516,123.64668122775996,177.646419728733,173.4738165143876,bottom,correct
117.03424201588768,153.67937003750473,176.21874235383208,168.25289578536783,bottom,correct
155.75147880850562,173.2931746470647,171.23393876524966,164.6616059751416,top,correct
161.29158751810522,157.46825585932675,170.36847629914956,171.040166649557,top,correct
159.68452976874536,116.633304402546,169.53848732345426,172.87047991102793,top,correct
94.947803431049,139.05892227841042,177.11068422786877,168.221049264095,bottom,correct
152.84681071611192,167.46194224250854,177.38768589978733,162.9707272998273,top,correct
157.37271808312474,172.56358498396668,172.50608203347386,174.70627017550402,top,correct
157.60182551058602,122.00234634380747,172.37655255059454,175.06209936025428,top,correct
87.75026046880105,112.53540777494916,174.0441574968703,179.28396396345835,bottom,correct
88.94419800729051,118.35510818439116,172.37145185537938,177.28872735079068,bottom,correct
116.81065718851822,132.04820054480277,176.18802129344272,169.02151408856278,bottom,correct
156.42507953414682,162.47280190792085,178.39857346627286,162.0727540649337,top,correct
158.6722341910477,169.16441998927957,174.5665215200789,171.02923650558927,top,correct
157.87749509921667,130.54367422986607,174.1152293261328,173.11334700524517,top,correct
95.78432127810224,112.66056487910237,178.70382870248844,173.69805073053766,bottom,correct
81.94816668360492,130.25577375731115,179.7280562846727,169.05801188885582,bottom,correct
160.56829232304813,164.70356994647256,168.214684756555,171.51439558550828,top,correct
156.58233759986467,157.17659156927323,170.72571154548692,171.97970371122642,top,correct
108.45628041085784,113.08012665534136,168.54523644533197,177.649326864549,bottom,correct
81.21874844708155,114.7804980384113,168.16458390532935,174.68642737111813,bottom,correct
99.56825444705144,119.60365780114634,164.14877743731606,175.38850077847323,bottom,correct
156.77414686782973,168.27869122390922,167.42019006810776,171.94638540036848,top,correct
154.11479181966203,172.23384290147555,167.77851535813463,172.63287423566723,top,correct
91.85380834753065,110.37539712242678,171.416247761379,176.32517287854094,bottom,correct
156.3430816580494,167.53552571425718,170.25690937993778,172.97309873949698,top,correct
155.0202322634299,152.99996540387596,170.29586347614526,173.5757071153811,top,correct
93.5199575343704,114.70044795937946,175.42616027082002,174.72833599315396,bottom,correct
101.72792916715674,131.31775773142283,179.5633476443933,168.27521725994555,bottom,correct
152.66337745774595,155.50632805350878,176.42019486120805,163.05366397219174,top,correct
156.91904399019688,163.3099880239078,170.3049505627025,171.27305837893925,top,correct
151.397454301193,124.34537659539296,168.6734135017944,173.4031680177271,top,correct
84.55694889626977,114.784150429091,173.39760860324762,176.30108259823072,bottom,correct
91.81488635792354,131.23321090645905,179.68026324318748,168.41377289550869,bottom,correct
150.7165787534465,158.80922050596803,175.65404840545355,161.52729260267955,top,correct
157.4881971595673,165.3711966039748,171.2844468414631,169.1183981472578,top,correct
155.65966967663357,141.11584153400884,168.73750720892468,171.0791611640207,top,correct
89.25740279091983,110.91551061735176,173.07964410634548,175.68548057571934,bottom,correct
89.5523166634073,126.6744518375638,178.36542284794618,168.54213782143208,bottom,correct
156.32802168641416,167.0357712726826,172.1714774591196,170.73167514182717,top,correct
155.69617118201614,123.75131209357345,172.76048265562184,170.25488478776035,top,correct
90.91781744257965,113.34505452512842,175.44157587858356,176.05929460911833,bottom,correct
89.11319077342596,135.34869857136243,176.622146164131,170.96193144724137,bottom,correct
150.54959359983218,157.89430470615005,174.31369652780546,163.00255976701385,top,correct
158.9249926546796,168.26439774424193,169.28498199022692,169.94130555921117,top,correct
155.924303496703,167.8405937955977,164.60592270653885,174.46255601507298,top,correct
103.02495028187012,112.8715617567404,168.3234381207814,177.08898569003622,bottom,correct
92.80646443049773,122.92984891172256,163.3312011106892,123.3201635075055,bottom,correct
83.02110967828446,178.2458059733761,165.40869452569075,171.4958489242309,bottom,correct
83.3373605637538,178.9501410587335,167.2347481144515,173.00982065660452,bottom,correct
82.38739467690027,179.11798569998388,164.5649096752597,170.9601831462027,bottom,correct
83.06618177831734,179.19523016135966,168.41505651888244,173.414774162504,bottom,correct
93.27833386241817,173.06642474123342,166.44894192486692,168.6876007930529,bottom,correct
152.71947681803724,174.5437261641572,163.7298829610358,168.44853023706997,top,correct
178.82798242801303,177.24700177542078,164.33797903857698,170.56633538482316,top,correct
178.19893706364175,177.99143415254483,165.81567763733503,169.88955909739346,top,correct
97.63211173083864,169.24465245479996,178.01629754718036,175.494985717369,bottom,correct
88.95591585466838,175.8017109823884,170.87040217892363,167.79896153560514,bottom,correct
111.56277083060051,177.07425031425495,166.6934641682295,168.51241182269695,bottom,correct
151.72013970595052,174.85405553451525,163.02839440107545,168.26308531669568,top,correct
173.2361261640484,175.19231559795935,161.52424537611344,166.88193686023115,top,correct
166.11694309898638,178.49255082557184,166.88191905171024,172.10655287815587,top,correct
86.69387607887938,179.7336633436105,178.31579946581036,175.3690019056306,bottom,correct
80.3435858871722,178.14513477841257,171.67886131228155,168.47882079735345,bottom,correct
101.28034891706004,176.5817869381233,167.5885257354735,168.0232102762872,bottom,correct
172.39277727519766,177.49404125410965,164.36507057233553,169.2741487835055,top,correct
166.3414039934627,178.62861225215394,165.62137382735477,170.71289890437376,top,correct
91.48179043283916,175.23216042538596,178.4109984146077,177.88447811486998,bottom,correct
80.56015755818407,177.30639035102175,171.84504504158429,167.69530137971117,bottom,correct
93.5054828919271,175.24114264338183,169.64837158706365,168.83160041648736,bottom,correct
